simuID,ndrf_last,ndhf_last,ajo,bjo,njo,beta,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Image8
194,0.014947,0.116977,867100000,2626830000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.194/NDH_000001.png
195,0.00983,0.124282,926900000,2626830000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.195/NDH_000001.png
196,0.004902,0.131452,986700000,2626830000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.196/NDH_000001.png
197,0.020183,0.109516,807300000,2821410000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.197/NDH_000001.png
198,0.014947,0.116977,867100000,2821410000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.198/NDH_000001.png
199,0.00983,0.124282,926900000,2821410000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.199/NDH_000001.png
200,0.004902,0.131452,986700000,2821410000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.200/NDH_000001.png
201,0.020183,0.109516,807300000,3015990000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.201/NDH_000001.png
202,0.014947,0.116977,867100000,3015990000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.202/NDH_000001.png
203,0.00983,0.124282,926900000,3015990000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.203/NDH_000001.png
204,0.004902,0.131452,986700000,3015990000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.204/NDH_000001.png
205,0.020183,0.109516,807300000,3210570000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.205/NDH_000001.png
206,0.014947,0.116977,867100000,3210570000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.206/NDH_000001.png
207,0.00983,0.124282,926900000,3210570000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.207/NDH_000001.png
208,0.004902,0.131452,986700000,3210570000,0.3069,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.208/NDH_000001.png
209,0.020071,0.108781,807300000,2626830000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.209/NDH_000001.png
210,0.014843,0.116258,867100000,2626830000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.210/NDH_000001.png
211,0.009726,0.123574,926900000,2626830000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.211/NDH_000001.png
212,0.004795,0.130755,986700000,2626830000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.212/NDH_000001.png
213,0.020071,0.108781,807300000,2821410000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.213/NDH_000001.png
214,0.014843,0.116258,867100000,2821410000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.214/NDH_000001.png
215,0.009726,0.123574,926900000,2821410000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.215/NDH_000001.png
216,0.004795,0.130755,986700000,2821410000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.216/NDH_000001.png
217,0.020071,0.108781,807300000,3015990000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.217/NDH_000001.png
218,0.014843,0.116258,867100000,3015990000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.218/NDH_000001.png
219,0.009726,0.123574,926900000,3015990000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.219/NDH_000001.png
220,0.004795,0.130755,986700000,3015990000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.220/NDH_000001.png
221,0.020071,0.108781,807300000,3210570000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.221/NDH_000001.png
222,0.014843,0.116258,867100000,3210570000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.222/NDH_000001.png
223,0.009726,0.123574,926900000,3210570000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.223/NDH_000001.png
224,0.004795,0.130755,986700000,3210570000,0.3089667,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.224/NDH_000001.png
225,0.01996,0.10805,807300000,2626830000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.225/NDH_000001.png
226,0.014737,0.11554,867100000,2626830000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.226/NDH_000001.png
227,0.009627,0.122867,926900000,2626830000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.227/NDH_000001.png
228,0.00469,0.130061,986700000,2626830000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.228/NDH_000001.png
229,0.01996,0.10805,807300000,2821410000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.229/NDH_000001.png
230,0.014737,0.11554,867100000,2821410000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.230/NDH_000001.png
231,0.009627,0.122867,926900000,2821410000,0.3110333,0.9785,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/stress_zz_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/damage_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/shape_wtest_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/shape_slice1_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/eqps_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/shape_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/momentum_000001.png,file://localhost/home/slycat/src/slycat/data/TAIS/workdir.231/NDH_000001.png
